;index;user_id;user_started_date;monthly_price;coverage_types_selected;coverages_selected;area
967;18419;fb1643f8b81db24e9e575ee769e5ee46de53287b;2019-10-31 23:00:00.000;144.0;['NTHFT', 'NUTLWA', 'HealthPermanentInjuryType', 'NBFRL'];['Tyveri og Hærværk', 'Vandskade', 'Varigt men', 'Brand'];København
968;8236;c13bec3a7829979faa2f7ba5b05152337ff1fd38;2019-06-22 18:48:40.799;152.0;['NTHFT', 'NUTLWE', 'NBFRL', 'NUTLWA', 'NBKET', 'NLIAB'];['Tyveri og Hærværk', 'Vejrskade', 'Brand', 'Vandskade', 'Cykeltyveri', 'Ansvar'];København
969;32772;1c14a12178670c0f7fbbfc6af6983582ac08acf8;2020-09-26 10:00:00.000;15.0;['HovdingType'];['Hövding'];København
970;23817;28dab836b9ab25b691703bd90ffc8994bfa39df9;2020-01-10 16:43:02.904;72.0;['NTHFT', 'NBFRL', 'NUTLWA', 'NLIAB'];['Tyveri og Hærværk', 'Brand', 'Vandskade', 'Ansvar'];Nordjylland
971;18746;d6235dbc6e671283e4373e19e2a3b0ca25956f7a;2019-11-30 23:00:00.000;176.0;['HovdingType', 'NAMOB', 'NLIAB', 'NBFRL', 'NACOM', 'NUTLWA', 'NBKET', 'NTHFT'];['Hövding', 'Mobiltelefon', 'Ansvar', 'Brand', 'Computer & tablet', 'Vandskade', 'Cykeltyveri', 'Tyveri og Hærværk'];København
972;4193;b947a08f7c44fad9fdff720bc5e49e02da42832b;2019-04-30 22:00:00.000;509.0;['NBFRL', 'NUTLWA', 'NACLO', 'HealthPermanentInjuryType', 'NTHFT', 'NLIAB', 'NUTLWE', 'HealthDentalType'];['Brand', 'Vandskade', 'Tøj & sko', 'Varigt men', 'Tyveri og Hærværk', 'Ansvar', 'Vejrskade', 'Tandskade'];Sydøstjylland
973;31463;65ba9e8589c05f5acbccf2bd2878b5894e157c90;2020-08-22 14:19:07.919;127.0;['NLIAB', 'NBFRL', 'NTHFT', 'NUTLWA'];['Ansvar', 'Brand', 'Tyveri og Hærværk', 'Vandskade'];København
974;8394;eb0199582c44bb3978a982a501dce174c231d362;2019-05-28 14:05:53.348;72.0;['NBKET', 'NLIAB', 'NTHFT', 'HealthDentalType'];['Cykeltyveri', 'Ansvar', 'Tyveri og Hærværk', 'Tandskade'];Østjylland
975;23200;d8cf5d4d3833877aca21637528d94073ca7384c1;2020-01-04 16:59:47.107;131.0;['NTHFT', 'NLIAB', 'NUTLWA', 'NBFRL'];['Tyveri og Hærværk', 'Ansvar', 'Vandskade', 'Brand'];Sydøstjylland
976;17179;c7df1ebdba54326225ae8d8a619177b7f2b1772e;2019-09-28 11:52:08.666;82.0;['NLEGL', 'NBFRL', 'NLIAB', 'HealthDentalType', 'NTHFT', 'NUTLWE', 'NUTLWA'];['Retshjælp', 'Brand', 'Ansvar', 'Tandskade', 'Tyveri og Hærværk', 'Vejrskade', 'Vandskade'];Østjylland
977;24037;0ff54e236e15d6e595e361dc0f098e2308431b15;2020-01-13 15:46:37.756;386.0;['NAGLS', 'NBFRL', 'NUTLWA', 'NACLO', 'NLIAB', 'NTHFT', 'HealthDentalType', 'NAFUR', 'NAMOB', 'NUTLWE', 'NLEGL', 'NAOEL', 'HealthPermanentInjuryType'];['Briller', 'Brand', 'Vandskade', 'Tøj & sko', 'Ansvar', 'Tyveri og Hærværk', 'Tandskade', 'Møbler', 'Mobiltelefon', 'Vejrskade', 'Retshjælp', 'TV & HiFi', 'Varigt men'];Østjylland
978;9788;bb8a26775e936ae7387cf08c9bdea532286bbf10;2019-06-27 18:09:35.399;194.0;['HealthPermanentInjuryType', 'NBKET', 'NLIAB', 'NUTLWA', 'HealthDentalType', 'NBFRL', 'NTHFT', 'NATCL'];['Varigt men', 'Cykeltyveri', 'Ansvar', 'Vandskade', 'Tandskade', 'Brand', 'Tyveri og Hærværk', 'Kælder- og loftsrum'];Nordjylland
979;34429;95fe8ea2feb6fceed2219eef7c00c62889bcdb89;2021-02-20 13:39:45.455;15.0;['HovdingType'];['Hövding'];København
980;16135;3b23206339b318c1a8bd5e6ecb13d7711a9cb5b0;2019-09-14 11:09:39.619;255.0;['NACOM', 'NBFRL', 'NATCL', 'HealthPermanentInjuryType', 'NAFUR', 'NLIAB', 'NUTLWA', 'NTHFT'];['Computer & tablet', 'Brand', 'Kælder- og loftsrum', 'Varigt men', 'Møbler', 'Ansvar', 'Vandskade', 'Tyveri og Hærværk'];København
981;26964;e3b927e3d5bfe6c68ebc0a21bb65095c13f6b06c;2020-05-01 10:00:00.000;171.0;['NAMOB', 'NBFRL', 'NTHFT', 'NLIAB', 'NACOM'];['Mobiltelefon', 'Brand', 'Tyveri og Hærværk', 'Ansvar', 'Computer & tablet'];København
982;28538;c4212de7b62b24a12c659e65e96633f7909755a5;2020-06-22 05:39:01.115;90.0;['NLIAB', 'NUTLWA', 'NACOM', 'NUTLWE', 'NTHFT', 'NBFRL'];['Ansvar', 'Vandskade', 'Computer & tablet', 'Vejrskade', 'Tyveri og Hærværk', 'Brand'];Sydøstjylland
983;25793;87ffc62359298fccdcc5f856d21849ab806e3d46;2020-02-17 16:00:19.602;5.0;['NLIAB'];['Ansvar'];København
984;37123;63858701d893aecd06f13c224476c66bfe7dee0a;2021-02-18 12:52:14.486;175.0;['NUTLWA', 'NBFRL', 'NLIAB', 'NTHFT'];['Vandskade', 'Brand', 'Ansvar', 'Tyveri og Hærværk'];København
985;22765;3c5f9fc701e6ab49ec2157ddb3c6ce21eea6d556;2020-02-29 23:00:00.000;176.0;['GlassBreakageType', 'NTHFT', 'NBFRL', 'HealthDentalType', 'NUTLWA', 'NLIAB', 'NAFUR', 'HealthPermanentInjuryType'];['Glas & Sanitet', 'Tyveri og Hærværk', 'Brand', 'Tandskade', 'Vandskade', 'Ansvar', 'Møbler', 'Varigt men'];København
986;32192;a1e14d78b6452a2cfdcde11e952e50b935239903;2020-09-10 08:18:02.699;110.0;['NTHFT', 'NLIAB', 'NUTLWA', 'NBFRL'];['Tyveri og Hærværk', 'Ansvar', 'Vandskade', 'Brand'];København
987;9549;faf67a0bb641b208469dc18e73ec664985fe25bd;2019-07-11 17:15:03.639;91.0;['NUTLWA', 'NBFRL', 'NLEGL', 'NUTLWE', 'NLIAB', 'NTHFT', 'HealthDentalType'];['Vandskade', 'Brand', 'Retshjælp', 'Vejrskade', 'Ansvar', 'Tyveri og Hærværk', 'Tandskade'];Nordjylland
988;20624;1b029761fa5c68204c305849fb07532588463572;2019-12-31 23:00:00.000;310.0;['NACLO', 'HealthPermanentInjuryType', 'GlassBreakageType', 'NLIAB', 'NAFUR', 'HealthDentalType', 'NTHFT', 'NUTLWA', 'NBFRL'];['Tøj & sko', 'Varigt men', 'Glas & Sanitet', 'Ansvar', 'Møbler', 'Tandskade', 'Tyveri og Hærværk', 'Vandskade', 'Brand'];København
989;37420;6440e116ab503639d67030f8bfa7cae71c3d50dd;2021-03-31 22:00:00.000;244.0;['NLIAB', 'NACOM', 'HealthPermanentInjuryType', 'NTHFT'];['Ansvar', 'Computer & tablet', 'Varigt men', 'Tyveri og Hærværk'];København
990;36895;d088316915550a579b650c221374fc389e9de895;2021-02-09 23:18:57.398;15.0;['HovdingType'];['Hövding'];København
991;20874;7f495d6fba7407e1a6e4e17681dabb7eda80b8f1;2019-11-19 08:28:12.836;353.0;['NBFRL', 'NBKET', 'NAMOB', 'NLIAB', 'NACOM', 'HealthPermanentInjuryType', 'NACAM', 'NATCL', 'NUTLWA', 'GlassBreakageType', 'NLEGL', 'NTHFT'];['Brand', 'Cykeltyveri', 'Mobiltelefon', 'Ansvar', 'Computer & tablet', 'Varigt men', 'Kamera', 'Kælder- og loftsrum', 'Vandskade', 'Glas & Sanitet', 'Retshjælp', 'Tyveri og Hærværk'];Nordsjælland
992;12648;2ca6f20510395c79635644f96ed3ab6157f719c2;2019-08-05 12:27:36.871;74.0;['NBFRL', 'NTHFT', 'NLIAB', 'NUTLWA'];['Brand', 'Tyveri og Hærværk', 'Ansvar', 'Vandskade'];Nordjylland
993;30919;8f85fed99bb72ddb23abacc0215b26a821623461;2020-08-07 18:20:05.751;6.0;['NLIAB'];['Ansvar'];København
994;1679;daa09466e1b09be0415f19b10232b7fd86794d01;2018-11-06 13:56:40.476;210.0;['NBFRL', 'NUTLWA', 'NATCL', 'NTHFT', 'NLIAB', 'NAMOB', 'NAGLS'];['Brand', 'Vandskade', 'Kælder- og loftsrum', 'Tyveri og Hærværk', 'Ansvar', 'Mobiltelefon', 'Briller'];København
995;17112;670b922f714cfe65e89d1e8e3f4d2f86f4b7c9d3;2019-10-01 19:15:23.569;133.0;['NLIAB', 'NTHFT', 'NLEGL', 'NAMOB', 'NACLO', 'NBFRL', 'NUTLWA', 'GlassBreakageType', 'NAOEL', 'NAGLS'];['Ansvar', 'Tyveri og Hærværk', 'Retshjælp', 'Mobiltelefon', 'Tøj & sko', 'Brand', 'Vandskade', 'Glas & Sanitet', 'TV & HiFi', 'Briller'];Vestsjælland
996;9629;b9ee43246cbc465a4d2a1889626b819686144501;2019-07-31 22:00:00.000;188.0;['NACLO', 'NBFRL', 'NLIAB', 'NAMOB', 'HealthDentalType', 'NAFUR', 'NUTLWA', 'NTHFT', 'NACOM', 'HealthPermanentInjuryType'];['Tøj & sko', 'Brand', 'Ansvar', 'Mobiltelefon', 'Tandskade', 'Møbler', 'Vandskade', 'Tyveri og Hærværk', 'Computer & tablet', 'Varigt men'];Nordjylland
997;22901;46efb8035532c56388d555f7f405a460d13399d1;2020-01-11 11:32:03.977;85.0;['NAMOB'];['Mobiltelefon'];Østjylland
998;3270;321f75041649669b53e1e7eddbd409157b4c8054;2019-02-15 19:06:22.986;171.0;['NTHFT', 'NLIAB', 'HealthDentalType', 'NAMOB', 'NBFRL', 'NUTLWA'];['Tyveri og Hærværk', 'Ansvar', 'Tandskade', 'Mobiltelefon', 'Brand', 'Vandskade'];Østjylland
999;11715;2135ff1c86e9e77fa6753df5cf4ba3439e78d17c;2019-07-21 13:23:02.322;85.0;['NBFRL', 'NTHFT', 'NUTLWA', 'NLIAB'];['Brand', 'Tyveri og Hærværk', 'Vandskade', 'Ansvar'];København
1000;26859;0ece72e6f78586bd4052e774078e6bf0b8e95051;2020-03-31 22:00:00.000;148.0;['NUTLWA', 'NBFRL', 'NLIAB', 'NAMOB', 'NTHFT', 'NLEGL', 'NACOM'];['Vandskade', 'Brand', 'Ansvar', 'Mobiltelefon', 'Tyveri og Hærværk', 'Retshjælp', 'Computer & tablet'];Østjylland
1001;9330;9074660f86c17b9e1e36d5d68c2dab902ef6ca5d;2019-07-31 22:00:00.000;53.0;['NAMOB', 'NACOM'];['Mobiltelefon', 'Computer & tablet'];Østjylland
1002;23534;2d69ec7e10242b6e246a316e747bc9336c9f5bc5;2020-01-07 09:43:26.411;109.0;['NLIAB', 'NTHFT', 'NAMOB', 'NAOEL', 'NBFRL', 'NUTLWA', 'NACOM'];['Ansvar', 'Tyveri og Hærværk', 'Mobiltelefon', 'TV & HiFi', 'Brand', 'Vandskade', 'Computer & tablet'];Nordjylland
1003;11014;bd495b8feb2dedbb3ea9ff4f44a57e077473fd9a;2020-02-01 10:00:00.000;106.0;['NAGLS', 'HeadPhonesType', 'NBFRL', 'NLIAB', 'NTHFT', 'NUTLWA', 'NACOM'];['Briller', 'Høretelefoner', 'Brand', 'Ansvar', 'Tyveri og Hærværk', 'Vandskade', 'Computer & tablet'];Sydøstjylland
1004;332;3ad3648b64149e7f5edc3f90fbae0c6f983d0198;2018-05-31 14:46:26.074;10.0;['NLEGL', 'NLIAB'];['Retshjælp', 'Ansvar'];København
1005;1560;31fdbeceb4b385a0c05e892b39655130d99d14f2;2020-02-01 09:45:57.298;121.0;['NBFRL', 'NLIAB', 'NUTLWA', 'GlassBreakageType', 'NTHFT'];['Brand', 'Ansvar', 'Vandskade', 'Glas & Sanitet', 'Tyveri og Hærværk'];Østjylland
1006;1285;c5a6c1f49330d24ae0ca828db7927d96a8a2703a;2018-10-31 23:00:00.000;143.0;['NAMOB', 'NBFRL', 'NUTLWA', 'NTHFT', 'NLIAB'];['Mobiltelefon', 'Brand', 'Vandskade', 'Tyveri og Hærværk', 'Ansvar'];København
1007;16951;540f5abd27281d69a78a9761d364e57c09d186de;2019-09-25 13:32:40.859;145.0;['NBFRL', 'NUTLWA', 'NATCL', 'NAMOB', 'NAOEL', 'NLIAB', 'NTHFT', 'NLEGL', 'GlassBreakageType', 'NACOM', 'HealthDentalType'];['Brand', 'Vandskade', 'Kælder- og loftsrum', 'Mobiltelefon', 'TV & HiFi', 'Ansvar', 'Tyveri og Hærværk', 'Retshjælp', 'Glas & Sanitet', 'Computer & tablet', 'Tandskade'];Sydvestjylland
1008;31501;57488f6398b78d40930e8684d350fdb4d1d716c8;2020-08-23 18:40:47.867;104.0;['NLIAB', 'NTHFT', 'NUTLWE', 'NBKET', 'NBFRL', 'NUTLWA', 'NLEGL'];['Ansvar', 'Tyveri og Hærværk', 'Vejrskade', 'Cykeltyveri', 'Brand', 'Vandskade', 'Retshjælp'];Østjylland
1009;31555;f976e11186b0fc18903a02e78c4c17e7dbe2e070;2020-08-25 10:18:11.027;134.0;['NBFRL', 'NUTLWA', 'NTHFT', 'NLIAB'];['Brand', 'Vandskade', 'Tyveri og Hærværk', 'Ansvar'];København
1010;33541;916947c11c75ec4d3dac94ac546fd9ffc41b06df;2020-12-05 20:01:56.298;127.0;['NLIAB', 'NTHFT', 'NBKET', 'NUTLWA', 'NBFRL', 'NUTLWE'];['Ansvar', 'Tyveri og Hærværk', 'Cykeltyveri', 'Vandskade', 'Brand', 'Vejrskade'];København
1011;4588;3bd6816efda69cf33809a49f708bd479c9e59f9d;2019-04-30 22:00:00.000;483.0;['NAGLS', 'NTHFT', 'NLIAB', 'NUTLWE', 'NAMOB', 'NAOEL', 'HealthDentalType', 'NACLO', 'NAFUR', 'NBFRL', 'NUTLWA', 'NATCL', 'NACOM', 'HealthPermanentInjuryType'];['Briller', 'Tyveri og Hærværk', 'Ansvar', 'Vejrskade', 'Mobiltelefon', 'TV & HiFi', 'Tandskade', 'Tøj & sko', 'Møbler', 'Brand', 'Vandskade', 'Kælder- og loftsrum', 'Computer & tablet', 'Varigt men'];København
1012;13858;d432d75e04b3887dbddefbc9f4cc0c5348bed217;2019-09-01 14:00:28.000;180.0;['NACOM', 'NAOEL', 'NBFRL', 'NUTLWA', 'HealthDentalType', 'NAMOB', 'NLIAB', 'NTHFT'];['Computer & tablet', 'TV & HiFi', 'Brand', 'Vandskade', 'Tandskade', 'Mobiltelefon', 'Ansvar', 'Tyveri og Hærværk'];Nordsjælland
1013;11485;9cf418938fa696e280c7c478c4a0e42a8f3060ff;2019-12-31 23:00:00.000;28.0;['NTHFT'];['Tyveri og Hærværk'];Vestsjælland
1014;11443;c001663260da9acbfa04a1e64a0af9265c5597f8;2021-02-05 15:49:10.051;124.0;['NTHFT', 'HealthPermanentInjuryType', 'NLIAB', 'HealthDentalType'];['Tyveri og Hærværk', 'Varigt men', 'Ansvar', 'Tandskade'];København
1015;16867;26ab750fb604b5c75d5898b17241d49724157ab6;2019-10-31 23:00:00.000;143.0;['NLIAB', 'NUTLWA', 'HealthPermanentInjuryType', 'NACOM', 'NBFRL', 'NTHFT', 'HealthDentalType'];['Ansvar', 'Vandskade', 'Varigt men', 'Computer & tablet', 'Brand', 'Tyveri og Hærværk', 'Tandskade'];Østjylland
1016;19182;b4c33d0aeb6d3acd5f74228d8d20c168f9094805;2019-10-28 15:49:58.538;98.0;['NBKET', 'NTHFT', 'NLIAB'];['Cykeltyveri', 'Tyveri og Hærværk', 'Ansvar'];København
1017;14749;6bf9c0f86c49d39a178475e9a6eba33816b66e82;2019-08-29 15:24:12.947;136.0;['NBFRL', 'NUTLWA', 'NAMOB', 'NLIAB', 'NTHFT', 'NBKET'];['Brand', 'Vandskade', 'Mobiltelefon', 'Ansvar', 'Tyveri og Hærværk', 'Cykeltyveri'];Vestsjælland
1018;34016;9e6ba7aad42d237ddc1e8f242f94ccb9afb68b0c;2020-11-02 15:23:10.141;275.0;['NAMOB', 'NBFRL', 'HealthDentalType', 'NLIAB', 'NTHFT', 'NBKET', 'NAOEL', 'HealthPermanentInjuryType', 'NACLO', 'NUTLWA'];['Mobiltelefon', 'Brand', 'Tandskade', 'Ansvar', 'Tyveri og Hærværk', 'Cykeltyveri', 'TV & HiFi', 'Varigt men', 'Tøj & sko', 'Vandskade'];København
1019;1447;73a039a02ac0dfc189465d7d8d50988810aa3b10;2020-05-02 05:35:52.823;15.0;['HovdingType'];['Hövding'];København
1020;6168;18e659705f182848f895ecf5c7d6e6077dfc7cb6;2019-04-23 22:00:00.000;173.0;['NAMOB', 'NUTLWA', 'NTHFT', 'NAFUR', 'NACOM', 'NBFRL', 'NLIAB'];['Mobiltelefon', 'Vandskade', 'Tyveri og Hærværk', 'Møbler', 'Computer & tablet', 'Brand', 'Ansvar'];København
1021;21374;c73ecf44e60d958ed648a36c14d497a607b7c7ee;2019-12-28 09:49:15.215;115.0;['HealthPermanentInjuryType', 'NLIAB', 'HealthDentalType', 'NTHFT'];['Varigt men', 'Ansvar', 'Tandskade', 'Tyveri og Hærværk'];Østjylland
1022;13712;ac1a6ad768ea919225afb4a77ff0d77e9c725ad1;2019-08-18 17:49:59.379;109.0;['NTHFT', 'NBFRL', 'NLIAB', 'NUTLWA'];['Tyveri og Hærværk', 'Brand', 'Ansvar', 'Vandskade'];Østjylland
1023;3776;97392e505525ceda6212377054798d9797dea430;2019-03-03 20:05:00.160;139.0;['NAGLS', 'NBFRL', 'NUTLWA', 'NATCL', 'NTHFT', 'NLIAB', 'HealthDentalType'];['Briller', 'Brand', 'Vandskade', 'Kælder- og loftsrum', 'Tyveri og Hærværk', 'Ansvar', 'Tandskade'];København
1024;28630;4df54e3bf3d43cacb7eba758eb443e50f4f278aa;2020-06-03 15:16:30.568;187.0;['NLEGL', 'NTHFT', 'NLIAB', 'NBFRL', 'NUTLWA'];['Retshjælp', 'Tyveri og Hærværk', 'Ansvar', 'Brand', 'Vandskade'];København
1025;34922;4a7141dc7df1b8a444026b225112debc595b15ae;2020-12-09 18:36:24.617;263.0;['NAFUR', 'NACOM', 'NACLO', 'NLEGL', 'NUTLWE', 'HealthPermanentInjuryType', 'NUTLWA', 'HeadPhonesType', 'NAMOB', 'NTHFT', 'NLIAB', 'NBFRL', 'HealthDentalType'];['Møbler', 'Computer & tablet', 'Tøj & sko', 'Retshjælp', 'Vejrskade', 'Varigt men', 'Vandskade', 'Høretelefoner', 'Mobiltelefon', 'Tyveri og Hærværk', 'Ansvar', 'Brand', 'Tandskade'];Østjylland
1026;21936;bcaaf84777ea3386ea52a353741ea59f2d216c93;2020-02-01 15:01:17.789;99.0;['HealthDentalType', 'HealthPermanentInjuryType'];['Tandskade', 'Varigt men'];Østjylland
1027;11127;2b384f709fbf04d6efb2fd027efbc9a8f8e44d21;2019-10-04 20:28:51.384;63.0;['NBFRL', 'NUTLWA', 'NLIAB', 'NTHFT'];['Brand', 'Vandskade', 'Ansvar', 'Tyveri og Hærværk'];Nordjylland
1028;1094;2d583fd9017d9941dbace030b373378169b5f4a8;2018-09-30 22:00:00.000;281.0;['NTHFT', 'NLIAB', 'NATCL', 'NAMOB', 'NBFRL', 'NUTLWA', 'NAFUR'];['Tyveri og Hærværk', 'Ansvar', 'Kælder- og loftsrum', 'Mobiltelefon', 'Brand', 'Vandskade', 'Møbler'];København
1029;16941;158254f47a26fe752659c2231b7810d4c32ec9ae;2019-09-25 11:35:18.217;15.0;['HovdingType'];['Hövding'];København
1030;26564;4e4b4aea3764cd345cce2688bf413407134ed241;2020-05-31 22:00:00.000;198.0;['HovdingType', 'NBFRL', 'NTHFT', 'NAMOB', 'NUTLWA', 'NLIAB', 'NACOM', 'HealthDentalType'];['Hövding', 'Brand', 'Tyveri og Hærværk', 'Mobiltelefon', 'Vandskade', 'Ansvar', 'Computer & tablet', 'Tandskade'];København
1031;11323;139cfa6523523c65a575f04b13277dc1e9b7ff93;2019-09-01 13:43:15.210;154.0;['NLIAB', 'NTHFT', 'NAOEL', 'HealthDentalType', 'NBFRL', 'NUTLWA', 'HealthPermanentInjuryType'];['Ansvar', 'Tyveri og Hærværk', 'TV & HiFi', 'Tandskade', 'Brand', 'Vandskade', 'Varigt men'];Nordjylland
1032;15226;a15af9cc9337a1ba1f15992cc2ca5fca9dfe625b;2020-01-10 18:17:46.522;86.0;['NLIAB', 'NTHFT', 'NBFRL', 'NUTLWA'];['Ansvar', 'Tyveri og Hærværk', 'Brand', 'Vandskade'];København
1033;11012;b14006c68fb4862074fdc90b29954d725a7d278e;2019-07-11 15:12:12.263;81.0;['NBFRL', 'NUTLWA', 'NLIAB', 'NTHFT'];['Brand', 'Vandskade', 'Ansvar', 'Tyveri og Hærværk'];Nordjylland
1034;12971;44d02fc414e469364721753cb0047b5235de94d6;2019-08-30 07:52:58.466;52.0;['NLIAB', 'NTHFT', 'NBFRL', 'NUTLWA'];['Ansvar', 'Tyveri og Hærværk', 'Brand', 'Vandskade'];Sydøstsjælland mv.
1035;22875;24cd1294a81bc72ccc684396bfab1b69053d697b;2019-12-29 18:28:12.252;15.0;['HovdingType'];['Hövding'];København
1036;144;81eff785d55afeb889189ba6d382f249771c4b1a;2018-05-23 03:31:43.792;143.0;['NAMOB', 'NBFRL', 'NUTLWA', 'NATCL', 'NTHFT', 'NLIAB', 'NUTLWE'];['Mobiltelefon', 'Brand', 'Vandskade', 'Kælder- og loftsrum', 'Tyveri og Hærværk', 'Ansvar', 'Vejrskade'];Nordsjælland
1037;10124;168da312b734abab6c8ec11334c0c9f0265d2d46;2019-07-01 11:23:06.010;27.0;['NLIAB', 'NBFRL'];['Ansvar', 'Brand'];Østjylland
1038;11885;f6cb6cb7200875f9432141b90e275e11a3d6427d;2019-09-01 05:58:59.738;397.0;['NAMOB', 'NTHFT', 'NUTLWA', 'HealthPermanentInjuryType', 'NBKET', 'NBFRL', 'NLIAB', 'NACOM', 'HealthDentalType'];['Mobiltelefon', 'Tyveri og Hærværk', 'Vandskade', 'Varigt men', 'Cykeltyveri', 'Brand', 'Ansvar', 'Computer & tablet', 'Tandskade'];København
1039;1463;849da0f1609bf02de02ad2715fd962252e066097;2019-04-20 20:29:18.439;93.0;['NUTLWA', 'NTHFT', 'HealthDentalType', 'NLIAB', 'NBFRL'];['Vandskade', 'Tyveri og Hærværk', 'Tandskade', 'Ansvar', 'Brand'];København
1040;17140;6ad50f1e930362211d83617ea13c770efc6a325f;2019-09-30 22:00:00.000;96.0;['NTHFT', 'NLIAB', 'NBFRL', 'NUTLWA', 'NAMOB'];['Tyveri og Hærværk', 'Ansvar', 'Brand', 'Vandskade', 'Mobiltelefon'];Sydøstjylland
1041;12808;6faaf440ff5bb5ae24f26c3f375db89a133905ee;2019-08-07 19:19:59.554;73.0;['NLIAB', 'NTHFT', 'NUTLWE', 'NBFRL', 'NUTLWA'];['Ansvar', 'Tyveri og Hærværk', 'Vejrskade', 'Brand', 'Vandskade'];Sydøstjylland
1042;25269;43b321724be17a0e2af511c245eb0d68c0092d4e;2020-03-31 22:00:00.000;135.0;['NACOM', 'NBFRL', 'NTHFT', 'NAMOB', 'HealthDentalType', 'NLIAB', 'NUTLWA'];['Computer & tablet', 'Brand', 'Tyveri og Hærværk', 'Mobiltelefon', 'Tandskade', 'Ansvar', 'Vandskade'];København
1043;13189;7726aaaec923b85ad7f9470fbb2879a4b24ea7fe;2019-10-01 16:29:50.109;325.0;['NUTLWA', 'NUTLWE', 'NLIAB', 'HealthPermanentInjuryType', 'NBFRL', 'NLEGL', 'NACOM', 'NTHFT', 'HealthDentalType'];['Vandskade', 'Vejrskade', 'Ansvar', 'Varigt men', 'Brand', 'Retshjælp', 'Computer & tablet', 'Tyveri og Hærværk', 'Tandskade'];København
1044;30668;e4adb6f03f13bfe129e07bfd362c28198ed789dc;2020-09-22 14:05:36.220;249.0;['NUTLWA', 'NTHFT', 'NBFRL', 'NACOM', 'HealthPermanentInjuryType', 'NLIAB'];['Vandskade', 'Tyveri og Hærværk', 'Brand', 'Computer & tablet', 'Varigt men', 'Ansvar'];Fyn
1045;7627;f1943fb1a5a04d01af4673b52f6edecf3d33273d;2019-06-30 22:00:00.000;310.0;['HealthPermanentInjuryType', 'NTHFT', 'NBFRL', 'NLIAB', 'NUTLWA'];['Varigt men', 'Tyveri og Hærværk', 'Brand', 'Ansvar', 'Vandskade'];København
1046;11090;6e612b8907b1ff0a69e1e4d4d6bbff03b0d5b049;2019-07-12 20:34:30.702;75.0;['NBFRL', 'NUTLWA', 'NLIAB', 'NTHFT'];['Brand', 'Vandskade', 'Ansvar', 'Tyveri og Hærværk'];Østjylland
1047;12081;624b95fc8ed85882279f94953889f95e934fad38;2019-09-01 11:25:42.454;37.0;['NUTLWA', 'NBFRL', 'NLIAB'];['Vandskade', 'Brand', 'Ansvar'];Nordjylland
1048;8057;5ecfc15040c780fa9360b81a1ebd138d8c1e41e1;2019-05-20 20:16:38.683;590.0;['NAMOB', 'NACOM', 'HealthDentalType', 'NATCL', 'NUTLWA', 'NBFRL', 'NAFUR', 'NACAM', 'NAOEL', 'HealthPermanentInjuryType', 'NTHFT', 'NUTLWE', 'NLIAB', 'NAGLS', 'NACLO'];['Mobiltelefon', 'Computer & tablet', 'Tandskade', 'Kælder- og loftsrum', 'Vandskade', 'Brand', 'Møbler', 'Kamera', 'TV & HiFi', 'Varigt men', 'Tyveri og Hærværk', 'Vejrskade', 'Ansvar', 'Briller', 'Tøj & sko'];Østjylland
1049;16905;e747813bccf0a418e6c0e10f25a906aa61468340;2019-09-24 20:31:49.581;271.0;['NBFRL', 'NUTLWA', 'GlassBreakageType', 'NLIAB', 'NTHFT', 'NUTLWE', 'HealthPermanentInjuryType'];['Brand', 'Vandskade', 'Glas & Sanitet', 'Ansvar', 'Tyveri og Hærværk', 'Vejrskade', 'Varigt men'];Vestsjælland
1050;1521;aec39f8e95a69ee981718b192cf881d00c4f9f12;2018-11-30 23:00:00.000;170.0;['NTHFT', 'NLIAB', 'NAMOB', 'NBFRL', 'NUTLWA', 'NATCL'];['Tyveri og Hærværk', 'Ansvar', 'Mobiltelefon', 'Brand', 'Vandskade', 'Kælder- og loftsrum'];København
1051;2138;eee9dc5129787c4d2a8fda055f09565efcf9322a;2019-02-28 23:00:00.000;81.0;['NTHFT', 'NLIAB', 'NBFRL', 'NACOM'];['Tyveri og Hærværk', 'Ansvar', 'Brand', 'Computer & tablet'];Fyn
1052;10687;1038595639180ab20e914174ead07ed01196defc;2019-07-10 17:45:56.241;133.0;['NBFRL', 'NUTLWA', 'NLEGL', 'HealthDentalType', 'NLIAB', 'NTHFT', 'NUTLWE', 'NAMOB'];['Brand', 'Vandskade', 'Retshjælp', 'Tandskade', 'Ansvar', 'Tyveri og Hærværk', 'Vejrskade', 'Mobiltelefon'];Fyn
1053;8783;e5a74c26356796fd243357ba6d764f380677be1a;2020-08-14 19:44:59.000;188.0;['HealthPermanentInjuryType'];['Varigt men'];København
1054;27374;b09868508f3451512f2262978479b1e76dd2b78a;2020-04-17 12:46:48.094;129.0;['NAFUR', 'NBFRL', 'NTHFT', 'NAOEL', 'NUTLWA', 'NLIAB', 'NACOM'];['Møbler', 'Brand', 'Tyveri og Hærværk', 'TV & HiFi', 'Vandskade', 'Ansvar', 'Computer & tablet'];København
1055;4492;c35f4b6e6e336df08df66450bdb26cc224eb50a9;2019-04-30 22:00:00.000;188.0;['NBFRL', 'NUTLWA', 'NTHFT', 'NLIAB', 'HealthPermanentInjuryType'];['Brand', 'Vandskade', 'Tyveri og Hærværk', 'Ansvar', 'Varigt men'];Sydøstsjælland mv.
